customer_tweet_id,clean_customer_query
295294.0,Je vous ai envoyé 2 liens 😏😏😏
1099753.0,"Haha expected,,, nothing much more than this you are doing from last 12 days #amazon.in"
365246.0,What the heck we are doing here .. why there's multiple communication when it can be solved here itself cut the crap find a solution
36481.0,not available at my nearby distro center.. Says it comes today. Kinda horrible delivery times.
1576233.0,Amazon Music not streaming well over multiple devices.
1448042.0,...then why does it always look like this.
1365468.0,"Si así es, muchas gracias por la atención"
2353844.0,Please see my tweet above... why should I need to do this for what will be the 5th time!!! You should be phoning me to resolve this not the the other way around... £90 down and no idea how many hours of holding the phone!
1225188.0,"Kaufe neues Notebook für 1.300, erhalte geöffneten Karton, keinerlei Beihefte oder Garantiezettel, keine Schutzverpackung und"
2821599.0,I talked to someone on the phone whos having a fraud specialist looking into thank you 🙏🏽 but right now im cut off for cyber monday
2693911.0,"There’s no mention of a 5505 error on that page, and my login info is the same I use to watch Prime video on my laptop and iPad. Can you be more specific?"
2398284.0,is there anyway for me to get your delivery companies to leave stuff with next door? I’m always at work when deliveries arrive.
877655.0,I don't understand y things r so complicated...y can't I just cal n talk 2ur exec...Y so many formalities.
404070.0,"trying to order item for prime delivery to a locker, delivery 10/10 in item desc but when I buy,says delivery 13/10, what’s up?"
162100.0,Ja. Komm nicht an der Info vorbei. Bei einem anderen Spiel lief es problemlos
292802.0,I re-ordered the book. It reached my office building but the delivery boy didn't drop it off bcoZ he didn't get parking.
2612253.0,Hi the tracking says as left in letterbox. My neighbour not seen anything either and she is my designated person to collect parcels when I am out.
666978.0,"No es contra Amazon, ustedes son muy buenos en su trabajo y se los agradezco, sé que es ajeno a ustedes pero decir que fue por problema meteorológico o por manifestaciones? Si no hubo nada! Y en cuanto a clima estuvo caluroso 😂😂😂."
984221.0,"Worst service in Return and Replacement. You are not picking my return neither dispatching my replacement order. Please dispatch my replacement order, and you pick whenever you want. Replacement requested on: Oct 15, 2017. HELP."
1322933.0,They're saying today before 9pm but its being delivered to a business address which closes at 6pm
1185035.0,". on my honeymoon, held my mail 4 the time we’re gone, but it says a package delivery was attempted. Is this right?"
2685337.0,I've tried through both and both say this.
1777657.0,- I am unable to order gifts for my husband or son because you display all purchases. Is there a way to secretly purchase so they can't see it? Maybe a password at a purchase level ?
434433.0,A parcel has been put through our letterbox for the 2nd time for a person at a totally different address in a different town!
712922.0,"Once again, your courrier has ""delivered"" a package that's not actually at my house.... second time I've had this issue with you"
2301878.0,What do I do if I need to return an item but I don't have a printer &amp; their no drop off places by me 🤔
836871.0,407-6976651-4029149 dt 9/9/17 Return reqst 16/9/17
1482911.0,__email__ and i need a call back at earliest.
2856569.0,"hola! Hice un pedido de dos artículos, uno en preventa y otro fuera de stock, he cancelado el del stock y creo que el de preventa también pero ese no quería cancelarlo. Me dice que se está preparando la cancelación pero quiero volvero a pedir, cuando podré?"
348191.0,Still not get any update
29492.0,Et pourquoi il est réservé exclusivement aux membres Prime pendant un petit moment ?
654339.0,"Dass es #Spam war, merkte ich sofort: dieser Mail-Account ist nicht mit meinem #Amazon-Konto verbunden, schlechtes Deutsch - und vor allem an diesem Absender..."
652063.0,Ah j'oubliais c'est normal que je peux toujours faire une modification sur la commande alors que c'est en préparation pour expédition ?
348676.0,contact me on this no 09101222439
2774144.0,"Wann verbessert sich der Service von Amazon Logistics in Berlin endlich? Pakete werden nicht eingeladen, sind ewig unterwegs, Fahrer findet Paket nicht mehr, … Früher war ich treuer Kunde, weil ihr die zuverlässigste Logistik hattet."
727849.0,No so theres 3 items. They shipped in a pair and single shipment. I got charged once for the total then again for the pair
1330183.0,Do i need to tell my issue every time i tweet?
477756.0,I would like to know if this is a common problem and if company is planning to resolve it through update? Or is it only my case? Accordingly I would request for replacement from amazon.
861189.0,"yes, its been out for delivery for several days now, on my orders it now says expected on the 18th October…. its now the 20th"
972762.0,I replied please check
697977.0,No han podido validar un num de tel y dirección del titular de la tarjeta y ya mandaron por correo la información y no recibimos respuesta
599054.0,"Ive tried the 'contact us' function. Assumed issue was sorted after 1st call, it wasn't. After 2nd call, I'm waiting on a Supervisor calling me back. #nothopeful"
1050764.0,"trouble caused for you. I had an urgent need for that item. purchased on 08.10, Today, 15.10, yet to be delivered."
282152.0,Tengo dos. Uno retrasado de ayer y otro de hoy. Ninguno tiene pinta de que vayan a llegar. Incluso con confirmación de hora mediante.
497306.0,I appreciate the fast shipment but you really could downsize on the shipping boxes lol. A poster and a trunk net didn't need a box this big ☺. cc:
2614173.0,I didn't get Amazon keychain on prime renewal ..please arrange one
44507.0,Ich hab sie gefunden! Alles gut! :3
1472556.0,"A refund was issued, and yes I got an email about the refund."
1493326.0,Returned phone suppose to get delivered back to seller on 2-Nov. But still not reached 2 seller &amp; replacement still not dispatched.
2467962.0,Dear kindly consider implementing a means whereby customers can create our own customer support tickets to report issues with #AmazonEcho and its skills rather than being told to call into reps who haven't a clue please and thank you. #NotPleased.
467359.0,This was supposed to be a gift and the entire plan went for a toss. I will thing twice before booking anything in Amazon going forward.
838654.0,thanks. Interesting how you expect the customer to run around contacting different departments and call your self customer service.
1378692.0,"Hallo , gibts Neuigkeiten zur HDR10+ Unterstützung von Amazon? Ab ""Sommer"" sollten es Videos geben ..."
325433.0,I Purchased reading manufacturer section which says 'Scan to Email directly from Printer's touchscreen.'WHICH IS WRONG.I CONFIRMED WITH HP.
2513426.0,Expected last week 😬 it is going to an island so takes a while but this has been ages now !
2728050.0,I have received several emails from them. I don’t need my account to be protected - the credit card has been cancelled and the back have reimbursed me
780363.0,I had placed the order a month back! Please figure a way out to get it delivered faster... I thought being a prime member had a few perks!
1356001.0,ANYONE home to help me?
619163.0,Yesterday
319820.0,Also the fact that it has taken so many hours out of my day for a £60 hoover is so annoying
1844057.0,Pues hacer vuestro trabajo de la.mejor manera 🤗🤗
2884983.0,昨日の夜に間違って届いた商品をAmazon返品係に送り返したのでまだ返金されてないんですかね？ また明日こちらからご連絡いたします。 1ヶ月で2回も商品間違いで届くのは流石に残念です。
1693539.0,How many replies you want for delay from your end.. Talk to your courier partner rather than harassment of your customers..
496785.0,"bonsoir, j'ai commandé un produit sur votre site que je devais recevoir le 28/11, et je ne l'ai toujours pas reçu.. Pourriez vous m'aider ?"
2018674.0,Oh I just realised it wasn't purchased through my account does that make a difference?
2260822.0,"Não consigo acessar minha conta. Disseram que alguém encontrou na minha conta e agora mesmo depois a redefinição de senha, não consigo entrar nela. Pode me ajudar?"
1199052.0,The order is not yet returned. It's showing returning back to selller. If you can help so that they can deliver it on address.
2726331.0,"So where is this delivery? Nobody went back Sat, it wasn't delivered yesterday and I've had no updates as promised!"
344357.0,I'm so sickened. SICKENED at the idea of multiple failures by you guys. This is just....unacceptable.
643790.0,"Please define priority it's already late, #AmazonGreatIndianFestival #AmazonIndia"
805571.0,Not camaflouged but complimentary hence unexpected and almost went unnoticed. Thanks again. :)
2292092.0,I ordered some stuff and when I opened the box that was delivered to me it’s not the stuff I ordered.. what do I do now?
2337561.0,"hi, is the LG 49UJ630V included in your free 5yr breakdown cover offer? Has banner, but not included in the search on offer page"
2414480.0,"Oh, ich hab jetzt nen geschlechtsneutralen grauen bestellt. Jetzt heißt es Daumen drücken!"
1723859.0,"and the front door less than 2 meters away from me? no attempt made by delivery driver,"
1257479.0,"Dachte ich auch 😧 Habe es noch mal überprüft, aber Retouradresse und hinterlegte Adresse sind zwei verschiedene 😧 Neuer Bug? 🤔"
1773834.0,"I've found it, thanks! One other question: When I send documents to my Android app, it gives me an error that something was wrong."
180037.0,The link which you have provided makes no sense.
2592176.0,Wife already called today said they put it as a “high priority” should hear back tomorrow they said
1887420.0,Non ci credo??? Maronna che qualità pessima ultimamente.
435687.0,"No insight, no options in fact, I am now extremely frustrated as I was promised £10 goodwill after emailing CS Have I received this? Nope! 😡"
944164.0,struggling to add money in Amazon pay..help
349614.0,On 6 Oct 4.24 pm package left courier facility n still same status showing
2816343.0,I have received one plus 3t phone 8 moths before but when i am calling Amezon support from app it showing we are unable to find order with my number. There isn’t any other waybto connect to your care person.
2599134.0,"Hey when will this chair be available in Amazon again? Its out of stock now ""Amaze"" Folding Easy reclining household living room padded cushion chair-Red"
287921.0,All sorted. Really put my A-Level French to the test! Thank you!
1014224.0,Yes and I figured out amazon customer service is the master of the run around
420901.0,"I dont know if it is, because I have not received any calls or any confirmation regarding this. If only someone would call me about it."
1499799.0,I have already reported. Read previous tweet.
845726.0,"This was Newly released Twitch merch, unsure if it was directly through search amazon or by a link provided by Twitch themselves"
2198875.0,I've called and emailed and did nothing to fix the issue #done
1150902.0,"Please, where's my order? Delivery was at 8pm yrstdy, got a text at 7:47p informing me of undelivered package #URGENT"
179454.0,"The tracking status hasn't changed since july, it says its on its way, due August 2nd, hasn't changed since."
1939067.0,"I have spoken with your CS team and honestly, have been less than helpful, can’t give any indication!"
1741753.0,Désolé je n'ai pas à remplir quoi que ce soit. Je certifie mes dires et je n'ai plus l'intention de dépenser un centime chez Amazon
2881260.0,Apparently my parcel was handed to me on Sunday but delivery address was an office that is closed on Sundays. Handy. Item is nowhere to be seen. Please help.
381410.0,how many days years n decade to get back to me with suitable reply
2915869.0,"My computer that I bought recently stop working and I have been trying to get something worked out with Amazon.. First I was told that I was going to get a refund, then no..."
1483996.0,"¿O sea que si no dice que me lo entregan mañana, definitivamente no me lo entregan mañana?"
1352144.0,Yes I even had emails saying it's arriving today. Got a follow up email an hour ago saying it won't be delivered and might be in a day or 2
2192524.0,after the first fail yesterday a redelivery today another redelivery with further investigation but what happens when this birthday gift hasnt arrived on time for the persons birthday
2629995.0,how do I cancel my account?
1728600.0,I have already sent a DM 3 hours ago and nobody answers
1824786.0,Something u guys can also do
1255685.0,I have been trying this from morning your automated system is unable to find the order and the call get ended why don't you just call me
222875.0,"Genuine offers, u only gave the offer of free mobile but now"
453169.0,I am trying to exchange an item for the right size - this return window was extended for up to a year for me. Upon trying to exchange I am told you can only replace it with the same size!? Also told the opposite of your websites price inflation policy when exchanging sizes
2515055.0,filled the form still to wait 12 hours you people are joking with me!annoyed with amazon no one cares
2733966.0,"Just tried, I don’t get it there either."
2539029.0,"No, fatto altra volta... ""ci dispiace, ma..."" serve perdere tempo? Tanto poi è sempre colpa del corriere, gli faceste almeno pagare una penale da dare al cliente..."
916560.0,I have posted the relevant concern on the URL you shared. Kindly revert
916553.0,"how can you say that, it was no way offensive , it was a feedback in simple English meeting to your guidelines."
197786.0,"Need help with my order, purchased last Thursday and it has said “shipping soon” for about 4 days now."
682953.0,Colis privé
142872.0,Well as I said it’s multiple but I would have thought if I ordered something from prime today (Friday) at 10am I wouldn’t have to wait till Monday to receive it? Plus I’m in Swansea and the amazon warehouse is about 4 miles from my house 😂
1337165.0,Shared the details.Kindly resolve.
831282.0,If you can't help here..can u pls close your handle.. Its kind of distraction. Thanks
757811.0,looking on indeed and see your amazon flex so download the app as it says and get this? Help
2424635.0,Nothing progressed even after posting details on your link. Will we get this resolved or do we just sit and cry
2311261.0,Fire sticks not working all programs are frozen they took control of the stick and said it was defective. WORST Customer experience ever!
2187375.0,Email confirms gift card purchase £30 On my account it said by invitation only &amp; I checked twice &amp; both times it said I was eligible
318279.0,"If so, I have friends who want to help + I want to set up Amazon Lists. How do I duplicate the same list for several families?"
1343602.0,"The same driver that reversed into my fence, delivered a damaged package with liquid pouring out of it &amp; said I just deliver it"
338904.0,Basically it's not cancelling
2845629.0,"Según lo que se indica en la ficha del producto, fue vendido por Amazon"
480524.0,how soon can i expect a response?
1891374.0,"Amazon is a disgrace,wasted two hours f moms time chatting no resolution, 1 month gone still,amazon pay isn't activated"
2679323.0,Si può pagare a rate?
1687366.0,“Now expected Nov. 7”
1689495.0,Ya estoy jugando y pinta muy bien.
812148.0,I’ve never felt that where I lived was an issue. Thanks for proving me wrong
2367278.0,It says sold by amazonEU s.a.r.l (I assume that’s sold by yourselves)
281974.0,I contacted every possible person but nothing happened
2146757.0,Tried that no e of your operators seem to understand English. One even offered me a discount to keep a cracked tv and only send one back😂. I am still waiting for a UK advisor to call me back. Service is a shambles.
1887376.0,"""Livraison prévue aujourd'hui"" sur le site amazon et ""Envoi prêt chez l'expéditeur"" sur chronopost. Personne ne peut me dire où est le colis"
313865.0,"Please make sure that I receive product today, tr#209115903446"
2631368.0,It's shows my billing address bklyn my shipping address FL ..
513512.0,アマゾンさん 今到着しました。おおきにー♡。ありがとう。
1550765.0,既にしました、待ち時間40分でした
1412363.0,"Merci pour la rapidité de l'envoi, Amazon toujours au top mais certains livreurs c'est vraiment pas possible ='("
156685.0,"sur Amazon il est ecrit ""Colis envoyé au transporteur, en transit."" et sur le site du transporteur qui est Colis Privé c'est ecrit ""Votre colis a été expédié par votre webmarchand, mais n a pas encore été pris en charge par Colis Privé"""
503525.0,"Just need to improve in your logistics services, Kindly share delivery boy's contact no so we can followup accordingly, I hv very bad exp with they never update movement, their customer support is worst.."
2806642.0,shipping is really getting bad. I’m looking in to
1349174.0,I have been sharing details gor 3 weeks now.
1553313.0,I have DM'ed you all the details. Expecting a call back from your service teams
1129308.0,D'accord donc c'est lui qui marque rapide pas vous. J'ai mon explication 😅
1409083.0,No it was not related to this order.
230077.0,いえいえー･:*+.\(( °ω° ))/.:+
2603139.0,I already wrote but today I was denied help.
304637.0,Doing this for the last 5-6 days. Do you have anything new to communicate today?
1273411.0,Re bonjour dites on fait comment quand on a payé une livraison express et qu on ne reçoit ni la bonne commande ni la bonne taille...
1557998.0,"Bonjour, est-ce que je peux renvoyer un produit déballé mais complet avec le droit de rétractation ?"
222701.0,Do u understand how it could be SP issue when it works good on laptop with same SP. Tel me dat u can't fix it so routing it to others
2625657.0,If i pre-order a item that hasnt been released. Do i get charged as i order it??
1265150.0,"No, the order status got updated to “preparing for shipment” with estimate of Nov 1-3. No explanation."
2338186.0,also unable to post review. Invested hard earned money. Wanted to gift To mom on Diwali. #patheticservice
307192.0,"Ok, I filled it out."
1215535.0,It says it’s ab
737222.0,Y me llamó cuando se iba 😱. En me dice que contacte con el Servicio de Atención al Cliente. Sois vosotros?
1424186.0,"The package has arrived hyd and it's just 3kms from my house, we still have chance please make it out for delivery"
1123586.0,ohk..sorry for lil misunderstanding i have DM my details mail id phone and address to is there anything else i need 2 do
2864672.0,In the middle of one of the worst customer service experiences ever! used to be the best. Now lost packages and reps who do not have English language skills enough for a conversation.
526150.0,"Yeah i have already tried, nobody can help and it was just a waste of time."
649626.0,I was supposed to receive a follow up email today. Nothing yet. No response on this tweet either from
89085.0,Thank you AZ ... please see below.
260824.0,"I was notified this morning that an order was arriving today, I've waited and waited, nothing."
1135146.0,Please look into it urgently. It's been a month exactly and I've already paid but no communication from your end!ORDER # 171-9162803-4161918
1435733.0,If you want to talk to me then look much contact number under order no. 408-4627515-3841107
2764416.0,after connecting care team they are not taking request and giving 4-5 wrking day waiting for resolve after 5 day refund not receive then again the same story repeat to another executive thenthey again taking request &amp; result is the same not resolution after frustration I hd tweet
2349564.0,"Apesar de não ser meu estilo preferido, eu curto muito alguns livros sim. Junji Ito em especial, porque dá mais vivacidade ao terror cósmico dele que é arrebatador &lt;3"
2752038.0,"I read the FAQ, where it said to wait 36 hours. If it doesn't show after that, then what?"
2569157.0,Voilà qui est fait... et maintenant ?
1100567.0,I just ordered item since I was assured that I ordered from amazon. If anything wrong happen from my end I would accept it but if description of item is wrong and then I I will have to return I won't accept this. It should be between amazon and seller not customer.
1413183.0,"Yes I have a parcel from you, but I didn’t order it &amp; there is no Mrs Hysted."
440499.0,Le dessin! Mais le matériel est chère! Je profite souvent des promotions sur Amazon ! 😊
1353437.0,"Subtitles for 'The Town' are out of sync, about 30 seconds behind. Please fix. Tried different platforms."
1340598.0,Nope it says not yet shipped. Same item says if I order it today expected delivery is the 29th. Doesn’t make sense.
2135622.0,I've given u d tracking number. Y'all need to sort it out
977757.0,Dear sir... I buy from Amazon...I didn’t know or wanna know about sellers. I spent ₹40k at Amazon. So for me accountability lies with Amazon
1439152.0,"have you hired some foolish, liar &amp; arrogant executive? as i've talked some them like Sahil &amp; Somesh ."
1384181.0,"eu fui efetuar uma compra, mas não consegui parcelar"
538625.0,"Dites et , c'est normal que le colis arrive écrabouillé avec les emballages contenus aussi écrasés ? Donc en fait, si je gagne 1€ (premium refusé) à ma commande, on passe en mode ""on casse tout"" ? super mes cadeaux pour enfants..."
579098.0,いえいえ！こちらこそ丁寧な返信ありがとうございます。 いまから、ロア視聴しようと思います！楽しみです！
2948064.0,La voisine est venue me remettre le colis en main propre. Au final tout est bien qui fini bien. Merci d’avoir pris le temps de m’aider !
45529.0,Your amazon.in Order #402-0091077-1944373
1591538.0,what's the point of having prime if the guaranteed 2-day delivery actually means 3 or more.
1252962.0,"Order no 402-5367607-1378703, product picked up 3 weeks before, refund still not processed."
972858.0,先ほど無事配達されました。大丈夫です。問題ありません。
236638.0,Delayed Delivery even though when the product was to arrive yesterday #amazonstrikesback #Amazon
2967717.0,Is there a way to make your customer service representatives understand something very simple? I'm on my sixth attempt and the last reply I received they simply lied to me. I can't believe they are treating me so badly. #EpicFail
2263210.0,こちらの「Amazonプライム会員情報を管理するにアクセス」しても、「家族会員の登録案内を送る」が見つかりません。
382560.0,"Now YOUR website saying the 17th, 5 days after his birthday. You are supposed to be sending me another one but I have little hope."
2938353.0,This is my worst experience with you.I had to face huge troubles from Amazon. I've talked to your customer service a lot. You have returned my package back. At least you should have informed me.I wouldn't have expected more Completely disappointing trade this time.
726150.0,1/2 took it to one plus service center where it was reveleald the product was not orignal and they denied servicing it
462509.0,what’s the point of paying for prime to get same-day to two-day delivery when my orders always take 3-6 days to deliver?!! Thinking it’s about time to cancel.
2824770.0,Complaint raised around 45 days back that not getting subtitles while watching movies with Prime Video on TV Still not solved
23966.0,I have sent an email as the same thing happened to me today. The delivery attempt was never made.
2497660.0,That's bad.. i guess outage would be much higher if GoT had been delayed for 3 weeks. Disappointed. Anyways thanks for revert.
2139301.0,"If I’m not in the US right now, is there a way to contact them?"
2621092.0,Received Amazon Pantry delivery with a broken seal. Would it be okay to use the product? 🤔 #India
1721635.0,I wasn't born on this earth to sit around waiting for you to ring the doorbell and pick up your defective items
707394.0,"hiya, package was due “by 8pm” today and hasn’t turned up, no tracking updates. Phone# for carrier doesn’t work. Can you help?"
2613158.0,I assume this is a spam email as I have not subscribed to Amazon Prime?
2530448.0,12 Days! I want this Rectified Today! i have waited too long for this
463404.0,Thank you. My question is can I only get one type of box ever? It’s not that clear in the terms.
2318865.0,"I ordered a book this summer, it says that it was delivered on November 7th, I'm in Rome, what should I do?"
253360.0,"I didn’t get anything, could you please resend"
1288872.0,"Merci, c'est déjà fait 2 fois. Qualité des réponses désastreuse. interlocuteur lit la procédure. Vous ne pouvez pas offrir un tel service..."
1604106.0,To remind you my number is 07834 350503. Need someone with English to call me though.
1384831.0,"Really? Tried doing that. Your support team is no good. The product is listed as ""not eligible for return"". Is this a joke?"
369274.0,is there a reason why I can't buy Boruto Vol 2 Kindle edition?
972687.0,I asked you to initiate transfer of amazon pay balance to my account. You didn't answer the query.
1547265.0,Once again AMAZON PRIME FAILS to deliver the next day #wortlessguarantee
1811319.0,What's your phone number?
378671.0,there is no such option to avail the Invoice
386853.0,"Non, je n'en ai pas"
1050768.0,"complained twice to your team, and also sent an email to you on __email__ called also your porter a lot of times"
551916.0,"Hey , should I shop elsewhere this holiday season, JIC? #AmazonPrime member asking..."
399094.0,Fuck u ... don't hv that much time u need some serious legal battle I think..
1337138.0,"Les problèmes sont réguliers avec votre prestataire Colis Privé, et c'est très problématique. Même La Poste fait mieux, le comble."
2767595.0,Merci 😊
322270.0,I've done delivery feedback but have not yet called as I am getting ready for work so was going to call on Monday
1353523.0,"Buenas tardes, contacté con el vendedor y me ha contestado lo siguiente:"
1823888.0,"&gt;moment. Our Customer Service Associates are working hard to respond as quickly as possible. You may prefer to contact us by e-mail."" Makes&gt;"
439113.0,"We are not dealing with your sellers, we deals with Amazon. Why you regards with such a fraud sellers. It seems ur sales are just show-off"
86119.0,"Just found out UPS showed up and left a notice about me not being here to receive the package, they did not even ring the bell."
882992.0,FYI
280361.0,"Hey people, seems your shipping service does this frequently. Item shows delivered, but not yet received. ID 919110109865"
648460.0,. still no calls or mails .. super service ... pLEASE improve ur social media service
1223019.0,Whats the update
861850.0,"I’m on my fifth CustServ rep. So I you can help, what are the limits for Send to Kindle? Some are going, some are not."
155090.0,"Como sé que lo está? Según yo si, porque entro a con la misma cuenta que tengo en Kindle"
2823976.0,"Cher pouvez-vous m'expliquer pourquoi depuis quelques temps, vos suivis de colis sont devenus complètement absurdes et on ne peut plus rien tracer ? Même en allant sur le site du transporteur que vous nommez il me sort ""numéro de colis introuvable"" !"
1403333.0,Is this legit __email__ it says I've ordered an item £60 to b delivered 1000s of miles from my home
1390027.0,I just want contact no of delivery person.I will collect from that person.Dont want to depend on u guys
180728.0,"Pas pour l'instant, mais c'est Colis Privé le problème dans l'absolu, pas vous. Merci."
353242.0,Sir my no. 9694538533 please call
2883404.0,Registrd a complaint with Amazon long back. Sent so many emails yet to get a resolution.U assign new analyst evrytime who s unaware of d background nd only replies just fr d sake of it.May u plz intervene and close dis case.Let me know hw can i share more details here
780869.0,I dont know how repeating the same thing multiple times helps. Have put in mails as well
1494804.0,"""Verschlossener Ort"" - bei einem Studenten Wohnheim mit 100+ Bewohnern,wo sogar die Haustür meist noch offen steht. 🙈"
1363814.0,Funny Delivery. Still Not Arrived No refund and Amazon Told me. wait For 2month.
332745.0,"Ne, Funkstille."
1684541.0,Done that yesterday
